epoch,step,train_loss,val_loss
0,6149,6.760646556358552e-06,
0,6199,0.000684574362821877,
0,6249,0.00011563806765479967,
0,6299,4.0769693441689014e-05,
0,6349,1.467631955165416e-05,
0,6399,4.261939011485083e-06,
0,6449,5.37900414201431e-05,
0,6499,4.601554337568814e-06,
0,6549,4.005747996416176e-06,
0,6599,5.035961294197477e-06,
0,6649,5.675313514075242e-05,
0,6699,0.000114245674922131,
0,6749,1.7246751667698845e-05,
0,6799,8.63246987137245e-06,
0,6849,0.0008871543104760349,
0,6899,0.00012755092757288367,
0,6949,0.000929366098716855,
0,6999,0.0005154783721081913,
0,7049,7.182983972597867e-05,
0,7099,3.975481376983225e-06,
0,7149,5.6193116506619845e-06,
0,7199,0.00016582707758061588,
0,7249,0.00034852419048547745,
0,7299,0.0007007626700215042,
0,7349,0.0006220233626663685,
0,7399,0.0005596018745563924,
0,7449,5.655534096149495e-06,
0,7499,0.00013793818652629852,
0,7549,8.04302362666931e-06,
0,7599,0.00038254816900007427,
0,7649,0.0001956416672328487,
0,7699,0.00012547447113320231,
0,7749,7.433442078763619e-05,
0,7799,0.0007444091024808586,
0,7849,0.000215195570490323,
0,7899,0.0009827674366533756,
0,7949,3.947221193811856e-05,
0,7999,4.448983418114949e-06,
0,8049,0.00010884695075219497,
0,8099,6.5208082560275216e-06,
0,8149,4.203043317829724e-06,
0,8199,0.00022450240794569254,
0,8249,1.193133539345581e-05,
0,8299,9.948878869181499e-06,
0,8349,7.170634034991963e-06,
0,8399,4.195327164779883e-06,
0,8449,0.0006145418155938387,
0,8499,0.0005909345345571637,
0,8549,3.6592703054338926e-06,
0,8599,1.1454384548414964e-05,
0,8649,4.733893092634389e-06,
0,8699,0.00016909374971874058,
0,8749,0.00013111010775901377,
0,8799,3.9931401261128485e-06,
0,8849,1.3599656995211262e-05,
0,8899,6.446271981985774e-06,
0,8949,1.3860396393283736e-05,
0,8999,4.756728230859153e-06,
0,9049,4.324250767240301e-06,
0,9099,3.625843964982778e-05,
0,9149,0.00032951190951280296,
0,9199,0.000786981254350394,
0,9249,0.0001201652703457512,
0,9299,5.928233440499753e-05,
0,9349,3.608496263041161e-05,
0,9399,3.669262878247537e-05,
0,9449,0.00038932356983423233,
0,9499,4.099207671970362e-06,
0,9549,3.109798126388341e-05,
0,9599,4.930546765535837e-06,
0,9649,5.692715149052674e-06,
0,9699,0.00011944058496737853,
0,9749,0.00023949063324835151,
0,9799,4.0143080695997924e-05,
0,9849,2.872553886845708e-05,
0,9899,2.6733703634818085e-05,
0,9949,4.799785074283136e-06,
0,9999,4.659852038457757e-06,
0,10049,5.423748461907962e-06,
0,10099,4.006825838587247e-05,
0,10149,4.867350071435794e-06,
0,10199,0.0001392900594510138,
0,10249,4.469952909857966e-05,
0,10299,9.923864854499698e-05,
0,10349,9.442355803912506e-06,
0,10399,0.00021317065693438053,
0,10449,1.4760359590582084e-05,
0,10499,0.0001498408819315955,
0,10549,0.0010361903114244342,
0,10599,0.00018330648890696466,
0,10649,0.0015874322270974517,
0,10699,0.0003286002902314067,
0,10749,3.518787707434967e-06,
0,10799,0.00023719269665889442,
0,10849,6.638599006691948e-05,
0,10899,6.201316136866808e-05,
0,10949,0.0005205936031416059,
0,10999,4.751771939481841e-06,
0,11049,4.768282815348357e-05,
0,11099,7.870158151490614e-05,
0,11149,5.237708137428854e-06,
0,11199,5.582069206866436e-06,
0,11249,4.199923751002643e-06,
0,11299,0.00021093468239996582,
0,11349,0.00011655575508484617,
0,11399,9.245445653505158e-06,
0,11449,5.173101726541063e-06,
0,11499,0.00011491108307382092,
0,11535,,0.00016933401639107615
1,11549,0.0008968341280706227,
1,11599,0.00012437824625521898,
1,11649,4.058342256030301e-06,
1,11699,3.4799941204255447e-06,
1,11749,3.935497716156533e-06,
1,11799,4.389864898257656e-06,
1,11849,0.0003456591221038252,
1,11899,0.00020612285879906267,
1,11949,2.4220094928750768e-05,
1,11999,9.799295366974548e-05,
1,12049,6.067597951187054e-06,
1,12099,0.0006728478474542499,
1,12149,0.0011988373007625341,
1,12199,0.000560826389119029,
1,12249,3.164404915878549e-05,
1,12299,5.360476279747672e-06,
1,12349,0.001025217236019671,
1,12399,3.6975152397644706e-06,
1,12449,3.528746901793056e-06,
1,12499,0.0002137290866812691,
1,12549,3.415953187868581e-06,
1,12599,0.000786406802944839,
1,12649,9.412864892510697e-05,
1,12699,0.0004387074150145054,
1,12749,8.389233698835596e-06,
1,12799,0.0007863141945563257,
1,12849,0.00012520082236733288,
1,12899,7.817901496309787e-05,
1,12949,0.0001828188105719164,
1,12999,4.379554411571007e-06,
1,13049,7.399551395792514e-05,
1,13099,4.447307674126932e-06,
1,13149,3.639444003056269e-06,
1,13199,0.00011883981642313302,
1,13249,2.0376386601128615e-05,
1,13299,0.00023177619732450694,
1,13349,8.96062920219265e-06,
1,13399,0.0001947949203895405,
1,13449,0.00012539277668111026,
1,13499,0.0013745067408308387,
1,13549,1.0912245670624543e-05,
1,13599,4.938702659273986e-06,
1,13649,0.00011633502435870469,
1,13699,0.00012916367268189788,
1,13749,2.1702207959606312e-05,
1,13799,1.4212373571353965e-05,
1,13849,3.146495146211237e-05,
1,13899,0.00036604105844162405,
1,13949,1.5473504390683956e-05,
1,13999,0.0002900160034187138,
1,14049,5.1470000471454114e-05,
1,14099,4.2015890358015895e-06,
1,14149,0.00013693103392142802,
1,14199,4.884331247012597e-06,
1,14249,9.569253961672075e-06,
1,14299,3.7961174257361563e-06,
1,14349,3.700722572830273e-06,
1,14399,0.00040743540739640594,
1,14449,1.24439093269757e-05,
1,14499,3.2723335152695654e-06,
1,14549,1.8339116650167853e-05,
1,14599,6.694773037452251e-05,
1,14649,5.301272267388413e-06,
1,14699,4.348442416812759e-06,
1,14749,8.79918115970213e-06,
1,14799,3.7281652112142183e-06,
1,14849,3.409570581425214e-06,
1,14899,0.00013692885113414377,
1,14949,1.2642150068131741e-05,
1,14999,4.488132162805414e-06,
1,15049,4.0092095332511235e-06,
1,15099,0.0008313496364280581,
1,15149,3.5403991205384955e-06,
1,15199,3.2149077924259473e-06,
1,15249,4.918602826364804e-06,
1,15299,1.3109908650221769e-05,
1,15349,9.254350152332336e-05,
1,15399,1.8680098946788348e-05,
1,15449,7.067568731145002e-06,
1,15499,0.00028636111528612673,
1,15549,0.000175131659489125,
1,15599,4.417718628246803e-06,
1,15649,0.00021245324751362205,
1,15699,3.0775856885156827e-06,
1,15749,4.619190349330893e-06,
1,15799,1.7775157175492495e-05,
1,15849,3.7914062431809725e-06,
1,15899,3.6369797271618154e-06,
1,15949,3.2314349027728895e-06,
1,15999,3.076963139392319e-06,
1,16049,0.00022322697623167187,
1,16099,3.3017361147358315e-06,
1,16149,4.4740540033672005e-05,
1,16199,4.115478077437729e-06,
1,16249,9.476270497543737e-05,
1,16299,4.552804966806434e-06,
1,16349,7.433915743604302e-05,
1,16399,0.0007058103801682591,
1,16449,3.2639200071571395e-06,
1,16499,3.712820443979581e-06,
1,16549,0.00025253291823901236,
1,16599,3.871497028740123e-06,
1,16649,2.3615479221916758e-05,
1,16699,3.6831618217547657e-06,
1,16749,0.0002842752728611231,
1,16799,0.0003892270615324378,
1,16849,4.466359314392321e-06,
1,16899,2.9220345822977833e-06,
1,16949,3.416294248381746e-06,
1,16999,4.341084786574356e-05,
1,17049,4.15307567891432e-06,
1,17099,7.231353811221197e-05,
1,17149,3.3447647638240596e-06,
1,17199,1.0393263437435962e-05,
1,17249,4.284744591132039e-06,
1,17299,2.660405925780651e-06,
1,17349,0.0005432300386019051,
1,17399,4.759127932629781e-06,
1,17449,4.718610853160499e-06,
1,17499,5.850042725796811e-06,
1,17549,6.327551091089845e-05,
1,17599,1.3222826055425685e-05,
1,17649,0.0010187834268435836,
1,17699,1.6788237189757638e-05,
1,17749,0.0007184387068264186,
1,17799,0.0007121370872482657,
1,17849,3.125310831819661e-05,
1,17899,0.00011518160317791626,
1,17949,0.00028081462369300425,
1,17999,0.0021093334071338177,
1,18049,0.0001381646143272519,
1,18099,4.408122549648397e-06,
1,18149,0.0001196352022816427,
1,18199,3.826905413006898e-06,
1,18249,3.43462806995376e-06,
1,18299,0.00036688620457425714,
1,18349,3.1363993002742063e-06,
1,18399,9.842060535447672e-06,
1,18449,3.1104070785659133e-06,
1,18499,3.559702690836275e-06,
1,18549,0.00021479469432961196,
1,18599,7.373825610557105e-06,
1,18649,2.897216518249479e-06,
1,18699,0.00014091948105487972,
1,18749,9.725865311338566e-06,
1,18799,0.0007731320220045745,
1,18849,0.00018092276877723634,
1,18899,0.0008221021271310747,
1,18949,3.299197487649508e-06,
1,18999,5.679793048329884e-06,
1,19049,0.00019634122145362198,
1,19099,0.000408862077165395,
1,19149,0.00010749293869594112,
1,19199,6.230449344002409e-06,
1,19249,2.9255168101371964e-06,
1,19299,0.0009081179741770029,
1,19349,0.0002973665250465274,
1,19399,3.1978031529433792e-06,
1,19449,3.2235311664408073e-06,
1,19499,6.97709692758508e-05,
1,19549,0.0006975751020945609,
1,19599,0.00040452321991324425,
1,19649,2.504910753486911e-06,
1,19699,0.000826654548291117,
1,19749,2.6575353331281804e-06,
1,19799,0.00020790434791706502,
1,19849,2.263601800223114e-06,
1,19899,2.434095677017467e-06,
1,19949,3.1825670703256037e-06,
1,19999,0.00021343315893318504,
1,20049,0.00012412163778208196,
1,20099,2.742160631896695e-06,
1,20149,4.262964921508683e-06,
1,20199,3.0205615075828973e-06,
1,20249,0.0001836485171224922,
1,20299,0.0002832755271811038,
1,20349,0.0006967931985855103,
1,20399,3.4227698506583693e-06,
1,20449,0.0007451643468812108,
1,20499,9.59748649620451e-05,
1,20549,3.4319407404836966e-06,
1,20599,0.00011992360668955371,
1,20649,0.00010775804548757151,
1,20699,0.00022316952527035028,
1,20749,0.00039646096411161125,
1,20799,0.0003153864527121186,
1,20849,0.0006909136427566409,
1,20899,2.5556530545145506e-06,
1,20949,3.238533508920227e-06,
1,20999,9.060839511221275e-05,
1,21049,4.141842509852722e-06,
1,21099,5.970848178549204e-06,
1,21149,0.0008948654285632074,
1,21199,2.072442157441401e-06,
1,21249,2.596200602056342e-06,
1,21299,3.016700475200196e-06,
1,21349,2.457511072861962e-06,
1,21399,3.967111297242809e-06,
1,21449,3.155686499667354e-06,
1,21499,2.568002400948899e-06,
1,21549,0.0005455303471535444,
1,21599,0.0001412711280863732,
1,21649,5.801793122373056e-06,
1,21699,2.0147094801359344e-06,
1,21749,2.09451059163257e-06,
1,21799,0.00014342587382998317,
1,21849,2.782433966785902e-06,
1,21899,0.00012851360952481627,
1,21949,3.404762310310616e-06,
1,21999,0.0009140980546362698,
1,22049,0.0001896451722132042,
1,22099,0.00016735814278945327,
1,22149,0.0001102671303669922,
1,22199,0.0001935607724590227,
1,22249,8.083358807198238e-06,
1,22299,0.00013953755842521787,
1,22349,0.0001677265827311203,
1,22399,2.2115100364317186e-05,
1,22449,3.351808800289291e-06,
1,22499,5.405464889918221e-06,
1,22549,1.936506578203989e-06,
1,22599,2.3907173272164073e-06,
1,22649,1.7568002022017026e-06,
1,22699,2.0142231278441614e-06,
1,22749,0.0008183434838429093,
1,22799,0.00014034734340384603,
1,22849,8.375805919058621e-05,
1,22899,3.5037803627346875e-06,
1,22949,1.8532243757363176e-06,
1,22999,1.7359569710606593e-06,
1,23049,1.445291218260536e-06,
1,23071,,0.00016685447189956903
